Date,zone,centre,Price
13-12-95,3,SHILLONG,NA
13-12-95,3,AIZAWL,NA
13-12-95,3,BHUBANESHWAR,NA
13-12-95,3,CUTTACK,NA
13-12-95,3,KOLKATA,NA
13-12-95,3,AGARTALA,NA
13-12-95,4,HYDERABAD,670
13-12-95,4,VIJAYAWADA,700
13-12-95,4,BANGALORE,700
13-12-95,4,THIRUVANANTHAPURAM,NA
13-12-95,4,ERNAKULAM,NA
13-12-95,4,CHENNAI,742
13-12-95,4,MADURAI,742
13-12-95,4,PONDICHERRY,800
20-12-95,1,HISAR,377
20-12-95,1,KARNAL,400
20-12-95,1,SHIMLA,NA
20-12-95,1,MANDI,NA
20-12-95,1,SRINAGAR,NA
20-12-95,1,JAMMU,NA
20-12-95,1,AMRITSAR,420
20-12-95,1,LUDHIANA,415
20-12-95,1,LUCKNOW,430
20-12-95,1,KANPUR,432
20-12-95,1,CHANDIGARH,420
20-12-95,1,DELHI,430
20-12-95,2,AHMEDABAD,625
20-12-95,2,RAJKOT,555
20-12-95,2,PANAJI,670
20-12-95,2,BHOPAL,465
20-12-95,2,INDORE,450
20-12-95,2,MUMBAI,625
20-12-95,2,NAGPUR,NA
20-12-95,2,JAIPUR,415
20-12-95,2,JODHPUR,425
20-12-95,3,GUWAHATI,NA
20-12-95,3,PATNA,NA
20-12-95,3,SHILLONG,NA
20-12-95,3,AIZAWL,NA
20-12-95,3,BHUBANESHWAR,NA
20-12-95,3,CUTTACK,NA
20-12-95,3,KOLKATA,NA
20-12-95,3,AGARTALA,NA
20-12-95,4,HYDERABAD,670
20-12-95,4,VIJAYAWADA,700
20-12-95,4,BANGALORE,720
20-12-95,4,THIRUVANANTHAPURAM,NA
20-12-95,4,ERNAKULAM,NA
20-12-95,4,CHENNAI,742
20-12-95,4,MADURAI,742
20-12-95,4,PONDICHERRY,800
27-12-95,1,HISAR,380
27-12-95,1,KARNAL,400
27-12-95,1,SHIMLA,NA
27-12-95,1,MANDI,NA
27-12-95,1,SRINAGAR,NA
27-12-95,1,JAMMU,NA
27-12-95,1,AMRITSAR,420
27-12-95,1,LUDHIANA,415
27-12-95,1,LUCKNOW,425
27-12-95,1,KANPUR,440
27-12-95,1,CHANDIGARH,NA
27-12-95,1,DELHI,425
27-12-95,2,AHMEDABAD,600
27-12-95,2,RAJKOT,550
27-12-95,2,PANAJI,NA
27-12-95,2,BHOPAL,450
27-12-95,2,INDORE,465
27-12-95,2,MUMBAI,625
27-12-95,2,NAGPUR,NA
27-12-95,2,JAIPUR,415
27-12-95,2,JODHPUR,425
27-12-95,3,GUWAHATI,NA
27-12-95,3,PATNA,NA
27-12-95,3,SHILLONG,NA
27-12-95,3,AIZAWL,NA
27-12-95,3,BHUBANESHWAR,NA
27-12-95,3,CUTTACK,NA
27-12-95,3,KOLKATA,NA
27-12-95,3,AGARTALA,NA
27-12-95,4,HYDERABAD,680
27-12-95,4,VIJAYAWADA,700
27-12-95,4,BANGALORE,720
27-12-95,4,THIRUVANANTHAPURAM,NA
27-12-95,4,ERNAKULAM,NA
27-12-95,4,CHENNAI,NA
27-12-95,4,MADURAI,NA
27-12-95,4,PONDICHERRY,800
03-01-96,1,HISAR,425
03-01-96,1,KARNAL,387
03-01-96,1,SHIMLA,NA
03-01-96,1,MANDI,NA
03-01-96,1,SRINAGAR,NA
03-01-96,1,JAMMU,NA
03-01-96,1,AMRITSAR,420
03-01-96,1,LUDHIANA,415
03-01-96,1,LUCKNOW,430
03-01-96,1,KANPUR,432
03-01-96,1,CHANDIGARH,428
03-01-96,1,DELHI,420
03-01-96,2,AHMEDABAD,630
03-01-96,2,RAJKOT,550
03-01-96,2,PANAJI,700
03-01-96,2,BHOPAL,450
03-01-96,2,INDORE,465
03-01-96,2,MUMBAI,NA
03-01-96,2,NAGPUR,NA
03-01-96,2,JAIPUR,415
03-01-96,2,JODHPUR,425
03-01-96,3,GUWAHATI,NA
03-01-96,3,PATNA,NA
03-01-96,3,SHILLONG,NA
03-01-96,3,AIZAWL,NA
03-01-96,3,BHUBANESHWAR,NA
03-01-96,3,CUTTACK,NA
03-01-96,3,KOLKATA,NA
03-01-96,3,AGARTALA,NA
03-01-96,4,HYDERABAD,680
03-01-96,4,VIJAYAWADA,700
03-01-96,4,BANGALORE,720
03-01-96,4,THIRUVANANTHAPURAM,NA
03-01-96,4,ERNAKULAM,NA
03-01-96,4,CHENNAI,742
03-01-96,4,MADURAI,793
03-01-96,4,PONDICHERRY,800
10-01-96,1,HISAR,387
10-01-96,1,KARNAL,425
10-01-96,1,SHIMLA,NA
10-01-96,1,MANDI,NA
10-01-96,1,SRINAGAR,NA
10-01-96,1,JAMMU,NA
10-01-96,1,AMRITSAR,420
10-01-96,1,LUDHIANA,415
10-01-96,1,LUCKNOW,450
10-01-96,1,KANPUR,440
10-01-96,1,CHANDIGARH,428
10-01-96,1,DELHI,430
10-01-96,2,AHMEDABAD,650
10-01-96,2,RAJKOT,550
10-01-96,2,PANAJI,700
10-01-96,2,BHOPAL,450
10-01-96,2,INDORE,465
10-01-96,2,MUMBAI,NA
10-01-96,2,NAGPUR,585
10-01-96,2,JAIPUR,NA
10-01-96,2,JODHPUR,NA
10-01-96,3,GUWAHATI,NA
10-01-96,3,PATNA,NA
10-01-96,3,SHILLONG,NA
10-01-96,3,AIZAWL,4533
10-01-96,3,BHUBANESHWAR,NA
10-01-96,3,CUTTACK,NA
10-01-96,3,KOLKATA,NA
10-01-96,3,AGARTALA,NA
10-01-96,4,HYDERABAD,700
10-01-96,4,VIJAYAWADA,700
10-01-96,4,BANGALORE,700
10-01-96,4,THIRUVANANTHAPURAM,NA
10-01-96,4,ERNAKULAM,NA
10-01-96,4,CHENNAI,742
10-01-96,4,MADURAI,793
10-01-96,4,PONDICHERRY,800
17-01-96,1,HISAR,387
17-01-96,1,KARNAL,425
17-01-96,1,SHIMLA,NA
17-01-96,1,MANDI,NA
17-01-96,1,SRINAGAR,NA
17-01-96,1,JAMMU,NA
17-01-96,1,AMRITSAR,406
17-01-96,1,LUDHIANA,411
17-01-96,1,LUCKNOW,415
17-01-96,1,KANPUR,445
17-01-96,1,CHANDIGARH,428
17-01-96,1,DELHI,450
17-01-96,2,AHMEDABAD,650
17-01-96,2,RAJKOT,550
17-01-96,2,PANAJI,NA
17-01-96,2,BHOPAL,450
17-01-96,2,INDORE,465
17-01-96,2,MUMBAI,NA
17-01-96,2,NAGPUR,560
17-01-96,2,JAIPUR,415
17-01-96,2,JODHPUR,425
17-01-96,3,GUWAHATI,NA
17-01-96,3,PATNA,NA
17-01-96,3,SHILLONG,NA
17-01-96,3,AIZAWL,NA
17-01-96,3,BHUBANESHWAR,NA
17-01-96,3,CUTTACK,NA
17-01-96,3,KOLKATA,NA
17-01-96,3,AGARTALA,NA
17-01-96,4,HYDERABAD,675
17-01-96,4,VIJAYAWADA,700
17-01-96,4,BANGALORE,700
17-01-96,4,THIRUVANANTHAPURAM,NA
17-01-96,4,ERNAKULAM,NA
17-01-96,4,CHENNAI,753
17-01-96,4,MADURAI,793
17-01-96,4,PONDICHERRY,800
24-01-96,1,HISAR,388
24-01-96,1,KARNAL,430
24-01-96,1,SHIMLA,NA
24-01-96,1,MANDI,NA
24-01-96,1,SRINAGAR,NA
24-01-96,1,JAMMU,NA
24-01-96,1,AMRITSAR,414
24-01-96,1,LUDHIANA,405
24-01-96,1,LUCKNOW,NA
24-01-96,1,KANPUR,NA
24-01-96,1,CHANDIGARH,427
24-01-96,1,DELHI,443
24-01-96,2,AHMEDABAD,660
24-01-96,2,RAJKOT,550
24-01-96,2,PANAJI,NA
24-01-96,2,BHOPAL,485
24-01-96,2,INDORE,440
24-01-96,2,MUMBAI,NA
24-01-96,2,NAGPUR,NA
24-01-96,2,JAIPUR,425
24-01-96,2,JODHPUR,430
24-01-96,3,GUWAHATI,NA
24-01-96,3,PATNA,NA
24-01-96,3,SHILLONG,545
24-01-96,3,AIZAWL,NA
24-01-96,3,BHUBANESHWAR,NA
24-01-96,3,CUTTACK,NA
24-01-96,3,KOLKATA,NA
24-01-96,3,AGARTALA,NA
24-01-96,4,HYDERABAD,670
24-01-96,4,VIJAYAWADA,700
24-01-96,4,BANGALORE,NA
24-01-96,4,THIRUVANANTHAPURAM,NA
24-01-96,4,ERNAKULAM,NA
24-01-96,4,CHENNAI,783
24-01-96,4,MADURAI,773
24-01-96,4,PONDICHERRY,800
31-01-96,1,HISAR,388
31-01-96,1,KARNAL,430
31-01-96,1,SHIMLA,NA
31-01-96,1,MANDI,NA
31-01-96,1,SRINAGAR,NA
31-01-96,1,JAMMU,NA
31-01-96,1,AMRITSAR,414
31-01-96,1,LUDHIANA,405
31-01-96,1,LUCKNOW,NA
31-01-96,1,KANPUR,NA
31-01-96,1,CHANDIGARH,427
31-01-96,1,DELHI,443
31-01-96,2,AHMEDABAD,660
31-01-96,2,RAJKOT,550
31-01-96,2,PANAJI,NA
31-01-96,2,BHOPAL,485
31-01-96,2,INDORE,440
31-01-96,2,MUMBAI,NA
31-01-96,2,NAGPUR,NA
31-01-96,2,JAIPUR,425
31-01-96,2,JODHPUR,430
31-01-96,3,GUWAHATI,NA
31-01-96,3,PATNA,NA
31-01-96,3,SHILLONG,545
31-01-96,3,AIZAWL,NA
31-01-96,3,BHUBANESHWAR,NA
31-01-96,3,CUTTACK,NA
31-01-96,3,KOLKATA,NA
31-01-96,3,AGARTALA,NA
31-01-96,4,HYDERABAD,670
31-01-96,4,VIJAYAWADA,700
31-01-96,4,BANGALORE,NA
31-01-96,4,THIRUVANANTHAPURAM,NA
31-01-96,4,ERNAKULAM,NA
31-01-96,4,CHENNAI,783
31-01-96,4,MADURAI,773
31-01-96,4,PONDICHERRY,800
07-02-96,1,HISAR,388
07-02-96,1,KARNAL,430
07-02-96,1,SHIMLA,NA
07-02-96,1,MANDI,NA
07-02-96,1,SRINAGAR,NA
07-02-96,1,JAMMU,NA
07-02-96,1,AMRITSAR,417
07-02-96,1,LUDHIANA,405
07-02-96,1,LUCKNOW,410
07-02-96,1,KANPUR,445
07-02-96,1,CHANDIGARH,NA
07-02-96,1,DELHI,425
07-02-96,2,AHMEDABAD,660
07-02-96,2,RAJKOT,550
07-02-96,2,PANAJI,700
07-02-96,2,BHOPAL,440
07-02-96,2,INDORE,490
07-02-96,2,MUMBAI,NA
07-02-96,2,NAGPUR,530
07-02-96,2,JAIPUR,450
07-02-96,2,JODHPUR,460
07-02-96,3,GUWAHATI,NA
07-02-96,3,PATNA,550
07-02-96,3,SHILLONG,NA
07-02-96,3,AIZAWL,NA
07-02-96,3,BHUBANESHWAR,NA
07-02-96,3,CUTTACK,NA
07-02-96,3,KOLKATA,NA
07-02-96,3,AGARTALA,NA
07-02-96,4,HYDERABAD,NA
07-02-96,4,VIJAYAWADA,NA
07-02-96,4,BANGALORE,750
07-02-96,4,THIRUVANANTHAPURAM,NA
07-02-96,4,ERNAKULAM,NA
07-02-96,4,CHENNAI,763
07-02-96,4,MADURAI,788
07-02-96,4,PONDICHERRY,800
14-02-96,1,HISAR,381
14-02-96,1,KARNAL,430
14-02-96,1,SHIMLA,NA
14-02-96,1,MANDI,NA
14-02-96,1,SRINAGAR,NA
14-02-96,1,JAMMU,NA
14-02-96,1,AMRITSAR,410
14-02-96,1,LUDHIANA,415
14-02-96,1,LUCKNOW,430
14-02-96,1,KANPUR,445
14-02-96,1,CHANDIGARH,425
14-02-96,1,DELHI,430
14-02-96,2,AHMEDABAD,660
14-02-96,2,RAJKOT,550
14-02-96,2,PANAJI,NA
14-02-96,2,BHOPAL,440
14-02-96,2,INDORE,480
14-02-96,2,MUMBAI,NA
14-02-96,2,NAGPUR,530
14-02-96,2,JAIPUR,450
14-02-96,2,JODHPUR,460
14-02-96,3,GUWAHATI,NA
14-02-96,3,PATNA,NA
14-02-96,3,SHILLONG,NA
14-02-96,3,AIZAWL,NA
14-02-96,3,BHUBANESHWAR,NA
14-02-96,3,CUTTACK,NA
14-02-96,3,KOLKATA,NA
14-02-96,3,AGARTALA,NA
14-02-96,4,HYDERABAD,690
14-02-96,4,VIJAYAWADA,700
14-02-96,4,BANGALORE,720
14-02-96,4,THIRUVANANTHAPURAM,NA
14-02-96,4,ERNAKULAM,NA
14-02-96,4,CHENNAI,763
14-02-96,4,MADURAI,788
14-02-96,4,PONDICHERRY,800
21-02-96,1,HISAR,361
21-02-96,1,KARNAL,430
21-02-96,1,SHIMLA,NA
21-02-96,1,MANDI,NA
21-02-96,1,SRINAGAR,NA
21-02-96,1,JAMMU,NA
21-02-96,1,AMRITSAR,425
21-02-96,1,LUDHIANA,425
21-02-96,1,LUCKNOW,NA
21-02-96,1,KANPUR,NA
21-02-96,1,CHANDIGARH,NA
21-02-96,1,DELHI,427
21-02-96,2,AHMEDABAD,660
21-02-96,2,RAJKOT,550
21-02-96,2,PANAJI,700
21-02-96,2,BHOPAL,440
21-02-96,2,INDORE,480
21-02-96,2,MUMBAI,651
21-02-96,2,NAGPUR,530
21-02-96,2,JAIPUR,450
21-02-96,2,JODHPUR,460
21-02-96,3,GUWAHATI,NA
21-02-96,3,PATNA,NA
21-02-96,3,SHILLONG,NA
21-02-96,3,AIZAWL,NA
21-02-96,3,BHUBANESHWAR,NA
21-02-96,3,CUTTACK,NA
21-02-96,3,KOLKATA,NA
21-02-96,3,AGARTALA,680
21-02-96,4,HYDERABAD,NA
21-02-96,4,VIJAYAWADA,NA
21-02-96,4,BANGALORE,720
21-02-96,4,THIRUVANANTHAPURAM,NA
21-02-96,4,ERNAKULAM,NA
21-02-96,4,CHENNAI,773
21-02-96,4,MADURAI,788
21-02-96,4,PONDICHERRY,800
28-02-96,1,HISAR,361
28-02-96,1,KARNAL,430
28-02-96,1,SHIMLA,NA
28-02-96,1,MANDI,NA
28-02-96,1,SRINAGAR,NA
28-02-96,1,JAMMU,NA
28-02-96,1,AMRITSAR,425
28-02-96,1,LUDHIANA,425
28-02-96,1,LUCKNOW,NA
28-02-96,1,KANPUR,NA
28-02-96,1,CHANDIGARH,NA
28-02-96,1,DELHI,427
28-02-96,2,AHMEDABAD,660
28-02-96,2,RAJKOT,550
28-02-96,2,PANAJI,700
28-02-96,2,BHOPAL,440
28-02-96,2,INDORE,480
28-02-96,2,MUMBAI,651
28-02-96,2,NAGPUR,530
28-02-96,2,JAIPUR,450
28-02-96,2,JODHPUR,460
28-02-96,3,GUWAHATI,NA
28-02-96,3,PATNA,NA
28-02-96,3,SHILLONG,NA
28-02-96,3,AIZAWL,NA
28-02-96,3,BHUBANESHWAR,NA
28-02-96,3,CUTTACK,NA
28-02-96,3,KOLKATA,NA
28-02-96,3,AGARTALA,680
28-02-96,4,HYDERABAD,NA
28-02-96,4,VIJAYAWADA,NA
28-02-96,4,BANGALORE,720
28-02-96,4,THIRUVANANTHAPURAM,NA
28-02-96,4,ERNAKULAM,NA
28-02-96,4,CHENNAI,773
28-02-96,4,MADURAI,788
28-02-96,4,PONDICHERRY,800
06-03-96,1,HISAR,388
06-03-96,1,KARNAL,430
06-03-96,1,SHIMLA,NA
06-03-96,1,MANDI,NA
06-03-96,1,SRINAGAR,NA
06-03-96,1,JAMMU,NA
06-03-96,1,AMRITSAR,NA
06-03-96,1,LUDHIANA,NA
06-03-96,1,LUCKNOW,430
06-03-96,1,KANPUR,445
06-03-96,1,CHANDIGARH,NA
06-03-96,1,DELHI,425
06-03-96,2,AHMEDABAD,600
06-03-96,2,RAJKOT,550
06-03-96,2,PANAJI,700
06-03-96,2,BHOPAL,465
06-03-96,2,INDORE,460
06-03-96,2,MUMBAI,651
06-03-96,2,NAGPUR,555
06-03-96,2,JAIPUR,NA
06-03-96,2,JODHPUR,NA
06-03-96,3,GUWAHATI,NA
06-03-96,3,PATNA,460
06-03-96,3,SHILLONG,550
06-03-96,3,AIZAWL,NA
06-03-96,3,BHUBANESHWAR,NA
06-03-96,3,CUTTACK,NA
06-03-96,3,KOLKATA,NA
06-03-96,3,AGARTALA,NA
06-03-96,4,HYDERABAD,700
06-03-96,4,VIJAYAWADA,700
06-03-96,4,BANGALORE,700
06-03-96,4,THIRUVANANTHAPURAM,NA
06-03-96,4,ERNAKULAM,NA
06-03-96,4,CHENNAI,773
06-03-96,4,MADURAI,800
06-03-96,4,PONDICHERRY,800
13-03-96,1,HISAR,388
13-03-96,1,KARNAL,430
13-03-96,1,SHIMLA,NA
13-03-96,1,MANDI,NA
13-03-96,1,SRINAGAR,NA
13-03-96,1,JAMMU,NA
13-03-96,1,AMRITSAR,NA
13-03-96,1,LUDHIANA,NA
13-03-96,1,LUCKNOW,NA
13-03-96,1,KANPUR,NA
13-03-96,1,CHANDIGARH,NA
13-03-96,1,DELHI,440
13-03-96,2,AHMEDABAD,660
13-03-96,2,RAJKOT,550
13-03-96,2,PANAJI,700
13-03-96,2,BHOPAL,460
13-03-96,2,INDORE,465
13-03-96,2,MUMBAI,651
13-03-96,2,NAGPUR,NA
13-03-96,2,JAIPUR,460
13-03-96,2,JODHPUR,460
13-03-96,3,GUWAHATI,NA
13-03-96,3,PATNA,NA
13-03-96,3,SHILLONG,NA
13-03-96,3,AIZAWL,NA
13-03-96,3,BHUBANESHWAR,NA
13-03-96,3,CUTTACK,NA
13-03-96,3,KOLKATA,NA
13-03-96,3,AGARTALA,NA
13-03-96,4,HYDERABAD,680
13-03-96,4,VIJAYAWADA,700
13-03-96,4,BANGALORE,680
13-03-96,4,THIRUVANANTHAPURAM,NA
13-03-96,4,ERNAKULAM,NA
13-03-96,4,CHENNAI,773
13-03-96,4,MADURAI,808
13-03-96,4,PONDICHERRY,800
20-03-96,1,HISAR,385
20-03-96,1,KARNAL,440
20-03-96,1,SHIMLA,NA
20-03-96,1,MANDI,NA
20-03-96,1,SRINAGAR,NA
20-03-96,1,JAMMU,NA
20-03-96,1,AMRITSAR,425
20-03-96,1,LUDHIANA,415
20-03-96,1,LUCKNOW,NA
20-03-96,1,KANPUR,NA
20-03-96,1,CHANDIGARH,426
20-03-96,1,DELHI,490
20-03-96,2,AHMEDABAD,660
20-03-96,2,RAJKOT,550
20-03-96,2,PANAJI,NA
20-03-96,2,BHOPAL,460
20-03-96,2,INDORE,450
20-03-96,2,MUMBAI,651
20-03-96,2,NAGPUR,530
20-03-96,2,JAIPUR,NA
20-03-96,2,JODHPUR,NA
20-03-96,3,GUWAHATI,NA
20-03-96,3,PATNA,NA
20-03-96,3,SHILLONG,NA
20-03-96,3,AIZAWL,NA
20-03-96,3,BHUBANESHWAR,NA
20-03-96,3,CUTTACK,NA
20-03-96,3,KOLKATA,NA
20-03-96,3,AGARTALA,NA
20-03-96,4,HYDERABAD,680
20-03-96,4,VIJAYAWADA,700
20-03-96,4,BANGALORE,750
20-03-96,4,THIRUVANANTHAPURAM,NA
20-03-96,4,ERNAKULAM,NA
20-03-96,4,CHENNAI,NA
20-03-96,4,MADURAI,NA
20-03-96,4,PONDICHERRY,NA
27-03-96,1,HISAR,388
27-03-96,1,KARNAL,440
27-03-96,1,SHIMLA,NA
27-03-96,1,MANDI,NA
27-03-96,1,SRINAGAR,NA
27-03-96,1,JAMMU,NA
27-03-96,1,AMRITSAR,425
27-03-96,1,LUDHIANA,425
27-03-96,1,LUCKNOW,NA
27-03-96,1,KANPUR,NA
27-03-96,1,CHANDIGARH,NA
27-03-96,1,DELHI,465
27-03-96,2,AHMEDABAD,670
27-03-96,2,RAJKOT,550
27-03-96,2,PANAJI,NA
27-03-96,2,BHOPAL,450
27-03-96,2,INDORE,460
27-03-96,2,MUMBAI,NA
27-03-96,2,NAGPUR,NA
27-03-96,2,JAIPUR,460
27-03-96,2,JODHPUR,470
27-03-96,3,GUWAHATI,NA
27-03-96,3,PATNA,NA
27-03-96,3,SHILLONG,560
27-03-96,3,AIZAWL,NA
27-03-96,3,BHUBANESHWAR,NA
27-03-96,3,CUTTACK,NA
27-03-96,3,KOLKATA,NA
27-03-96,3,AGARTALA,NA
27-03-96,4,HYDERABAD,680
27-03-96,4,VIJAYAWADA,700
27-03-96,4,BANGALORE,730
27-03-96,4,THIRUVANANTHAPURAM,NA
27-03-96,4,ERNAKULAM,NA
27-03-96,4,CHENNAI,NA
27-03-96,4,MADURAI,NA
27-03-96,4,PONDICHERRY,800
03-04-96,1,HISAR,392
03-04-96,1,KARNAL,440
03-04-96,1,SHIMLA,NA
03-04-96,1,MANDI,550
03-04-96,1,SRINAGAR,NA
03-04-96,1,JAMMU,NA
03-04-96,1,AMRITSAR,425
03-04-96,1,LUDHIANA,425
03-04-96,1,LUCKNOW,NA
03-04-96,1,KANPUR,NA
03-04-96,1,CHANDIGARH,NA
03-04-96,1,DELHI,460
03-04-96,2,AHMEDABAD,680
03-04-96,2,RAJKOT,550
03-04-96,2,PANAJI,NA
03-04-96,2,BHOPAL,450
03-04-96,2,INDORE,460
03-04-96,2,MUMBAI,495
03-04-96,2,NAGPUR,NA
03-04-96,2,JAIPUR,450
03-04-96,2,JODHPUR,460
03-04-96,3,GUWAHATI,NA
03-04-96,3,PATNA,NA
03-04-96,3,SHILLONG,NA
03-04-96,3,AIZAWL,NA
03-04-96,3,BHUBANESHWAR,NA
03-04-96,3,CUTTACK,NA
03-04-96,3,KOLKATA,NA
03-04-96,3,AGARTALA,NA
03-04-96,4,HYDERABAD,680
03-04-96,4,VIJAYAWADA,700
03-04-96,4,BANGALORE,750
03-04-96,4,THIRUVANANTHAPURAM,NA
03-04-96,4,ERNAKULAM,NA
03-04-96,4,CHENNAI,773
03-04-96,4,MADURAI,798
03-04-96,4,PONDICHERRY,800
10-04-96,1,HISAR,NA
10-04-96,1,KARNAL,NA
10-04-96,1,SHIMLA,NA
10-04-96,1,MANDI,NA
10-04-96,1,SRINAGAR,NA
10-04-96,1,JAMMU,NA
10-04-96,1,AMRITSAR,425
10-04-96,1,LUDHIANA,425
10-04-96,1,LUCKNOW,NA
10-04-96,1,KANPUR,NA
10-04-96,1,CHANDIGARH,NA
10-04-96,1,DELHI,435
10-04-96,2,AHMEDABAD,NA
10-04-96,2,RAJKOT,NA
10-04-96,2,PANAJI,NA
10-04-96,2,BHOPAL,NA
10-04-96,2,INDORE,NA
10-04-96,2,MUMBAI,525
10-04-96,2,NAGPUR,NA
10-04-96,2,JAIPUR,NA
10-04-96,2,JODHPUR,NA
10-04-96,3,GUWAHATI,NA
10-04-96,3,PATNA,NA
10-04-96,3,SHILLONG,NA
10-04-96,3,AIZAWL,NA
10-04-96,3,BHUBANESHWAR,NA
10-04-96,3,CUTTACK,NA
10-04-96,3,KOLKATA,NA
10-04-96,3,AGARTALA,NA
10-04-96,4,HYDERABAD,NA
10-04-96,4,VIJAYAWADA,NA
10-04-96,4,BANGALORE,750
10-04-96,4,THIRUVANANTHAPURAM,NA
10-04-96,4,ERNAKULAM,NA
10-04-96,4,CHENNAI,773
10-04-96,4,MADURAI,788
10-04-96,4,PONDICHERRY,800
17-04-96,1,HISAR,397
17-04-96,1,KARNAL,410
17-04-96,1,SHIMLA,NA
17-04-96,1,MANDI,550
17-04-96,1,SRINAGAR,NA
17-04-96,1,JAMMU,NA
17-04-96,1,AMRITSAR,463
17-04-96,1,LUDHIANA,425
17-04-96,1,LUCKNOW,NA
17-04-96,1,KANPUR,NA
17-04-96,1,CHANDIGARH,405
17-04-96,1,DELHI,420
17-04-96,2,AHMEDABAD,680
17-04-96,2,RAJKOT,550
17-04-96,2,PANAJI,NA
17-04-96,2,BHOPAL,450
17-04-96,2,INDORE,460
17-04-96,2,MUMBAI,NA
17-04-96,2,NAGPUR,NA
17-04-96,2,JAIPUR,425
17-04-96,2,JODHPUR,430
17-04-96,3,GUWAHATI,NA
17-04-96,3,PATNA,550
17-04-96,3,SHILLONG,NA
17-04-96,3,AIZAWL,NA
17-04-96,3,BHUBANESHWAR,NA
17-04-96,3,CUTTACK,NA
17-04-96,3,KOLKATA,NA
17-04-96,3,AGARTALA,NA
17-04-96,4,HYDERABAD,640
17-04-96,4,VIJAYAWADA,700
17-04-96,4,BANGALORE,NA
17-04-96,4,THIRUVANANTHAPURAM,NA
17-04-96,4,ERNAKULAM,NA
17-04-96,4,CHENNAI,NA
17-04-96,4,MADURAI,NA
17-04-96,4,PONDICHERRY,800
24-04-96,1,HISAR,NA
24-04-96,1,KARNAL,NA
24-04-96,1,SHIMLA,NA
24-04-96,1,MANDI,NA
24-04-96,1,SRINAGAR,NA
24-04-96,1,JAMMU,NA
24-04-96,1,AMRITSAR,463
24-04-96,1,LUDHIANA,425
24-04-96,1,LUCKNOW,400
24-04-96,1,KANPUR,405
24-04-96,1,CHANDIGARH,NA
24-04-96,1,DELHI,425
24-04-96,2,AHMEDABAD,680
24-04-96,2,RAJKOT,575
24-04-96,2,PANAJI,710
24-04-96,2,BHOPAL,450
24-04-96,2,INDORE,450
24-04-96,2,MUMBAI,NA
24-04-96,2,NAGPUR,NA
24-04-96,2,JAIPUR,NA
24-04-96,2,JODHPUR,NA
24-04-96,3,GUWAHATI,NA
24-04-96,3,PATNA,NA
24-04-96,3,SHILLONG,560
24-04-96,3,AIZAWL,NA
24-04-96,3,BHUBANESHWAR,NA
24-04-96,3,CUTTACK,NA
24-04-96,3,KOLKATA,NA
24-04-96,3,AGARTALA,680
24-04-96,4,HYDERABAD,680
24-04-96,4,VIJAYAWADA,700
24-04-96,4,BANGALORE,760
24-04-96,4,THIRUVANANTHAPURAM,NA
24-04-96,4,ERNAKULAM,NA
24-04-96,4,CHENNAI,773
24-04-96,4,MADURAI,758
24-04-96,4,PONDICHERRY,800
01-05-96,1,HISAR,383
01-05-96,1,KARNAL,405
01-05-96,1,SHIMLA,NA
01-05-96,1,MANDI,NA
01-05-96,1,SRINAGAR,NA
01-05-96,1,JAMMU,NA
01-05-96,1,AMRITSAR,380
01-05-96,1,LUDHIANA,380
01-05-96,1,LUCKNOW,400
01-05-96,1,KANPUR,405
01-05-96,1,CHANDIGARH,NA
01-05-96,1,DELHI,425
01-05-96,2,AHMEDABAD,680
01-05-96,2,RAJKOT,575
01-05-96,2,PANAJI,710
01-05-96,2,BHOPAL,450
01-05-96,2,INDORE,450
01-05-96,2,MUMBAI,NA
01-05-96,2,NAGPUR,NA
01-05-96,2,JAIPUR,415
01-05-96,2,JODHPUR,425
01-05-96,3,GUWAHATI,NA
01-05-96,3,PATNA,NA
01-05-96,3,SHILLONG,560
01-05-96,3,AIZAWL,NA
01-05-96,3,BHUBANESHWAR,NA
01-05-96,3,CUTTACK,NA
01-05-96,3,KOLKATA,NA
01-05-96,3,AGARTALA,680
01-05-96,4,HYDERABAD,680
01-05-96,4,VIJAYAWADA,700
01-05-96,4,BANGALORE,760
01-05-96,4,THIRUVANANTHAPURAM,NA
01-05-96,4,ERNAKULAM,NA
01-05-96,4,CHENNAI,773
01-05-96,4,MADURAI,758
01-05-96,4,PONDICHERRY,800
08-05-96,1,HISAR,383
08-05-96,1,KARNAL,405
08-05-96,1,SHIMLA,NA
08-05-96,1,MANDI,NA
08-05-96,1,SRINAGAR,NA
08-05-96,1,JAMMU,NA
08-05-96,1,AMRITSAR,380
08-05-96,1,LUDHIANA,380
08-05-96,1,LUCKNOW,400
08-05-96,1,KANPUR,405
08-05-96,1,CHANDIGARH,NA
08-05-96,1,DELHI,430
08-05-96,2,AHMEDABAD,680
08-05-96,2,RAJKOT,575
08-05-96,2,PANAJI,755
08-05-96,2,BHOPAL,450
08-05-96,2,INDORE,450
08-05-96,2,MUMBAI,651
08-05-96,2,NAGPUR,NA
08-05-96,2,JAIPUR,415
08-05-96,2,JODHPUR,425
08-05-96,3,GUWAHATI,NA
08-05-96,3,PATNA,NA
08-05-96,3,SHILLONG,560
08-05-96,3,AIZAWL,NA
08-05-96,3,BHUBANESHWAR,NA
08-05-96,3,CUTTACK,NA
08-05-96,3,KOLKATA,NA
